age,race,sex,native-country,workclass,education,education-num,occupation,hours-per-week,fnlwgt,capital-gain,capital-loss,marital-status,relationship
30,4,1,39,4,8,2,3,34,15766,92,0,2,0
10,4,0,39,4,12,5,4,17,20524,0,0,4,1
14,4,0,39,4,11,15,1,34,522,0,0,4,1
24,4,0,39,2,12,5,10,56,10691,0,0,0,4
11,1,0,19,7,1,13,1,34,2513,0,0,5,4
35,4,0,39,4,12,5,10,34,19355,0,0,0,3
39,4,0,39,2,11,15,1,40,4730,0,0,0,1
16,4,1,39,5,9,4,12,45,9076,0,0,2,0
9,1,1,24,4,9,4,10,7,2157,0,0,4,1
32,4,1,39,4,15,1,3,34,5395,0,8,2,0
5,4,0,39,4,9,4,10,34,19760,0,0,4,3
40,4,1,39,5,12,5,12,61,1666,19,0,2,0
30,1,0,39,4,11,15,8,34,20798,0,0,0,1
3,4,0,26,4,2,14,1,34,6260,0,0,4,3
2,4,1,39,4,11,15,6,23,16754,0,0,4,3
17,4,1,39,4,11,15,14,34,2247,0,0,2,0
20,4,1,39,7,8,2,10,34,17101,113,0,4,1
13,4,1,39,2,5,10,14,34,13018,0,0,2,0
3,4,0,39,4,11,15,12,34,5580,0,0,4,1
7,4,1,26,4,15,1,12,45,11487,0,0,4,4
1,2,1,39,4,1,13,8,12,14079,0,0,4,2
36,4,1,39,4,9,4,12,45,14879,0,0,2,0
5,4,0,39,4,15,1,1,12,7622,0,0,4,1
25,4,1,39,2,12,5,4,34,938,0,42,2,0
43,4,0,39,4,15,1,1,34,4417,0,0,0,1
7,4,0,39,4,9,4,10,34,21603,0,0,3,3
6,4,1,39,0,11,15,0,23,8531,0,0,4,1
0,4,1,39,6,0,12,1,1,19647,0,0,4,3
36,4,1,39,4,9,4,4,66,13658,0,0,0,1
10,4,1,39,6,9,4,4,56,9685,0,0,2,0
24,4,1,39,4,15,1,5,7,1142,0,0,2,0
44,2,0,39,4,5,10,8,31,11810,0,0,6,4
6,4,1,39,4,9,4,4,34,8248,0,0,4,4
19,4,1,39,4,15,1,4,34,20732,0,0,2,0
32,4,1,39,7,15,1,10,34,10098,0,0,2,0
33,4,1,39,4,0,12,3,31,6327,0,0,2,0
2,0,0,39,0,15,1,0,34,16037,0,0,4,2
6,4,0,39,4,11,15,4,36,18620,0,0,5,4
11,4,1,39,4,11,15,3,36,14917,0,36,2,0
36,4,1,39,4,15,1,3,34,5213,0,0,4,1
39,4,0,39,2,15,1,1,34,12058,0,0,6,4
29,4,1,39,4,11,15,4,34,14640,0,0,2,0
42,2,0,39,2,11,15,11,34,1774,0,0,5,4
17,4,1,39,4,9,4,4,34,4480,0,0,2,0
34,4,1,39,4,9,4,12,41,6120,0,0,2,0
18,4,1,39,4,15,1,12,45,18008,0,0,0,1
12,4,1,39,0,9,4,0,34,18017,0,0,4,1
25,4,1,39,4,7,3,12,39,16048,0,0,2,0
20,4,1,39,4,11,15,8,38,1971,0,0,2,0
14,4,0,39,1,11,15,1,34,9598,0,0,2,5
8,4,1,39,4,11,15,1,29,14922,0,0,4,3
34,4,1,39,5,7,3,12,31,9672,0,0,2,0
20,4,1,39,4,12,5,4,56,18900,0,0,2,0
11,4,0,16,0,11,15,0,8,15097,0,0,2,5
25,4,1,39,4,11,15,7,39,1823,0,0,0,1
23,4,0,39,4,15,1,4,56,14660,0,0,5,4
5,4,1,39,0,15,1,0,29,13882,0,0,4,3
15,4,0,26,4,11,15,9,34,19359,0,0,4,4
3,4,1,39,0,15,1,0,25,17338,0,0,4,3
2,4,1,39,4,11,15,5,39,2116,0,0,4,3
8,4,1,39,6,15,1,7,34,14974,0,0,4,3
34,4,0,39,4,11,15,8,31,4784,0,0,0,4
8,2,1,39,1,11,15,1,34,3463,0,0,4,3
19,4,1,39,2,15,1,11,34,2226,0,0,2,0
34,2,1,39,2,15,1,4,34,2668,0,0,2,0
46,4,1,39,0,11,15,0,34,19346,0,0,2,0
18,4,1,39,4,1,13,5,34,288,0,0,2,0
28,4,1,39,4,9,4,10,40,17207,0,0,4,1
17,4,1,39,4,15,1,4,38,9380,0,0,0,3
20,1,0,39,4,9,4,8,23,20841,0,0,2,5
49,4,0,39,4,11,15,1,34,21547,0,0,6,1
30,4,1,39,4,15,1,4,39,14924,0,0,2,0
7,4,1,39,4,11,15,12,39,771,0,0,4,3
24,4,1,39,4,11,15,4,34,10598,107,0,2,0
5,4,0,39,1,15,1,4,34,10478,0,0,4,1
21,4,1,39,1,14,6,10,45,16166,0,42,2,0
27,4,1,39,4,10,7,1,50,6202,0,0,2,0
28,4,0,39,7,15,1,1,34,9638,0,0,4,4
22,4,0,39,4,9,4,4,42,16237,0,0,0,4
27,1,1,30,1,9,4,1,34,11868,0,0,2,0
3,4,1,39,4,15,1,6,34,11683,0,0,4,3
47,4,0,39,2,11,15,1,34,20488,0,0,0,1
41,4,1,39,6,12,5,12,9,5014,0,0,0,1
34,4,1,39,4,15,1,3,34,2340,0,0,2,0
46,4,0,39,1,15,1,4,34,10451,0,0,0,4
28,4,1,39,4,7,3,3,39,11982,0,0,2,0
34,4,1,39,4,8,2,6,34,9311,0,0,2,0
37,4,1,39,4,5,10,3,34,68,0,0,2,0
4,4,0,39,4,15,1,8,30,19678,0,0,4,1
46,4,1,39,5,11,15,4,34,10274,0,0,2,0
6,4,1,39,7,9,4,13,14,11618,0,0,4,1
20,4,1,39,7,9,4,10,50,4695,0,0,2,0
43,4,0,39,4,11,15,13,34,9626,0,0,2,5
26,4,0,39,4,8,2,10,34,4729,0,0,0,4
16,4,1,39,4,5,10,7,34,7763,0,0,2,0
18,4,1,11,4,8,2,12,45,6486,0,0,2,0
28,2,1,39,4,11,15,12,34,16202,0,0,4,1
19,4,0,39,4,9,4,4,34,2282,0,0,4,3
42,4,1,39,6,9,4,12,34,5968,19,0,2,0
34,4,1,5,4,5,10,14,34,10902,0,0,2,0
25,2,0,39,4,7,3,1,34,21587,0,0,2,5
15,4,0,39,2,9,4,10,45,10777,0,0,5,1
13,4,0,39,4,11,15,1,34,13478,0,0,5,4
18,4,0,39,4,15,1,13,34,5608,0,0,4,4
19,4,1,39,4,15,1,1,47,7169,0,0,2,0
9,2,1,39,4,8,2,8,34,4425,0,0,5,1
6,4,1,39,4,8,2,7,34,13804,0,0,4,1
2,4,0,39,4,15,1,12,1,12076,0,17,4,3
12,4,1,2,4,10,7,10,34,17845,0,0,4,1
10,4,0,39,2,9,4,10,34,14429,0,0,4,4
14,4,1,26,4,11,15,8,34,10549,0,0,2,0
1,4,1,39,0,1,13,0,19,1746,0,0,4,3
4,4,0,39,7,15,1,10,12,12892,0,0,4,1
12,4,0,39,2,14,6,10,66,607,0,0,4,1
0,4,0,39,4,0,12,12,1,15863,0,0,4,2
25,4,1,39,4,11,15,3,34,10932,0,0,2,0
30,4,0,39,4,7,3,8,28,13700,0,0,6,3
6,4,1,39,4,15,1,7,34,8532,0,39,2,0
31,4,1,39,4,11,15,3,34,1690,0,0,2,0
24,4,1,39,4,15,1,12,34,1628,0,0,2,0
6,4,0,39,4,9,4,12,39,20908,0,0,4,1
25,4,1,39,6,9,4,5,39,10636,0,0,2,0
3,4,0,39,4,11,15,8,17,10471,0,0,4,3
23,4,1,39,6,9,4,12,34,9739,0,0,2,0
27,4,1,31,4,11,15,3,34,5369,0,0,2,0
15,2,0,39,2,11,15,14,30,14199,0,0,4,4
6,4,1,26,4,2,14,7,13,18823,0,0,4,3
26,4,1,39,4,15,1,12,45,4610,0,0,2,0
7,4,1,39,4,8,2,4,28,15038,0,0,4,3
14,4,1,39,4,15,1,3,56,19353,0,0,0,1
29,4,0,39,4,8,2,1,34,5493,0,0,0,1
10,4,1,39,4,9,4,3,45,17987,0,0,2,2
8,4,1,39,4,11,15,14,34,20233,0,0,4,3
21,1,1,40,2,9,4,4,34,2035,0,30,4,4
12,4,1,39,4,12,5,12,34,11986,107,0,2,0
21,4,1,39,4,11,15,3,34,410,0,0,0,4
40,4,1,39,5,14,6,14,45,5825,19,0,2,0
46,4,0,39,4,8,2,1,74,4538,0,0,6,4
3,4,0,39,0,15,1,0,74,21413,0,0,4,3
10,4,0,39,4,9,4,10,34,16899,0,0,2,5
12,4,1,39,4,15,1,12,23,19288,0,0,4,1
7,4,1,39,4,9,4,7,61,16714,0,0,4,1
30,4,1,39,6,12,5,10,34,20410,0,0,0,1
29,4,1,39,4,11,15,3,34,7497,0,0,0,2
46,4,1,39,5,12,5,12,64,19283,0,0,2,0
18,4,1,39,6,5,10,5,70,9621,0,0,2,0
24,4,1,39,6,12,5,12,44,18398,0,0,0,4
17,4,1,0,4,9,4,10,34,12155,0,0,2,0
19,4,0,39,4,7,3,4,45,17705,0,0,2,5
37,4,1,39,6,9,4,4,39,6620,0,0,2,0
20,4,1,39,4,7,3,7,34,9048,0,0,2,0
47,4,0,39,2,11,15,1,28,13226,0,0,0,1
6,2,1,39,4,5,10,3,34,16085,0,0,4,3
33,4,1,39,4,1,13,14,66,4416,0,0,2,0
25,4,1,39,4,11,15,12,42,5575,0,0,2,0
34,4,1,39,4,6,11,14,34,13450,0,0,2,0
24,4,1,39,4,11,15,7,34,10729,0,0,2,0
16,4,0,39,4,11,15,11,34,2133,0,0,5,3
21,4,1,39,4,11,15,3,45,13780,0,0,2,0
42,2,0,39,4,0,12,9,23,4028,0,0,5,1
15,4,1,39,6,8,2,12,45,8648,0,0,0,4
28,4,1,39,4,9,4,4,34,12037,0,0,2,0
30,4,1,39,4,11,15,12,34,14687,0,0,2,0
5,2,0,39,4,15,1,8,6,37,0,0,4,3
30,4,0,39,0,11,15,0,74,15928,0,0,2,5
44,4,1,39,0,9,4,0,50,1136,0,0,2,0
0,4,1,39,4,1,13,3,8,8364,0,0,4,3
43,4,1,39,4,15,1,3,39,2038,0,0,2,0
14,4,1,39,4,1,13,14,34,12844,0,0,4,4
5,4,0,39,4,15,1,1,34,16792,0,0,4,1
15,4,1,39,4,9,4,12,34,4446,0,0,2,0
31,2,0,39,4,2,14,1,34,14772,0,0,5,3
40,4,0,39,7,11,15,8,28,17711,0,0,5,1
5,4,1,39,4,0,12,3,23,11155,0,0,4,1
36,4,0,26,4,11,15,12,30,11101,0,0,0,1
17,2,0,39,4,11,15,7,34,10677,0,0,4,4
28,4,1,39,4,12,5,4,45,3294,0,0,2,0
6,4,0,39,4,15,1,1,34,6105,0,0,4,1
16,4,1,39,4,15,1,12,42,2277,0,0,2,0
47,4,1,39,6,11,15,8,34,6435,2,0,4,1
43,4,1,39,0,4,9,0,23,2595,0,0,2,0
25,4,1,39,4,11,15,6,34,20089,0,0,2,0
10,4,0,39,4,11,15,8,36,4507,0,0,4,1
22,4,0,39,0,15,1,0,28,6579,0,0,0,1
13,4,1,26,4,6,11,6,34,18879,0,0,2,2
32,2,1,39,2,11,15,11,34,19180,0,0,6,1
57,4,0,39,1,15,1,14,9,17803,0,0,6,1
28,4,1,39,4,11,15,14,34,16892,0,0,2,0
30,2,0,39,4,11,15,7,34,9965,0,0,2,5
14,4,0,39,4,11,15,4,3,5108,0,0,5,4
32,4,0,39,2,9,4,10,45,16232,0,0,4,3
38,4,0,39,4,9,4,1,34,11068,0,0,6,4
11,4,1,39,1,7,3,1,56,6994,0,0,2,0
48,4,1,39,4,8,2,5,56,21047,105,0,2,0
27,4,1,39,4,11,15,14,34,17235,0,0,2,0
33,4,0,39,4,9,4,1,34,2932,0,0,2,5
8,4,0,39,4,9,4,1,34,8018,0,0,4,3
32,4,1,39,4,15,1,3,34,10165,0,0,2,0
22,4,1,39,4,11,15,7,34,7169,0,0,2,0
17,1,1,35,6,9,4,12,56,15050,0,0,2,0
31,4,0,39,4,9,4,12,38,1661,0,0,0,4
17,2,1,39,4,15,1,1,34,8135,0,0,2,0
5,4,0,39,2,15,1,10,13,2018,0,0,4,1
20,4,1,39,5,11,15,12,56,7353,110,0,2,0
8,4,1,26,4,4,9,3,34,19002,0,0,4,1
19,4,1,39,4,11,15,1,39,12354,0,0,2,0
17,4,0,39,2,9,4,10,34,12703,0,0,0,4
2,4,0,39,1,11,15,12,34,14978,0,0,1,5
22,4,1,39,4,11,15,3,45,7599,107,0,2,0
48,4,0,39,0,11,15,0,34,15774,0,0,6,4
54,2,1,39,4,13,0,3,1,11575,0,0,6,4
28,4,0,39,4,12,5,4,45,13484,0,0,0,1
36,2,1,39,4,9,4,4,34,8480,0,0,2,0
11,4,0,39,4,15,1,1,34,16020,0,0,5,1
14,4,1,39,4,11,15,6,34,4599,0,0,4,2
5,4,1,39,4,1,13,8,34,3749,0,0,4,2
14,4,1,39,4,5,10,6,34,17974,0,0,2,0
39,4,1,39,4,1,13,3,39,12509,0,0,2,0
12,2,1,39,4,11,15,11,34,11121,0,0,4,2
72,4,0,33,4,15,1,1,34,5755,0,0,5,3
21,4,0,39,1,7,3,1,26,1294,110,0,2,5
24,4,0,39,7,12,5,10,28,2625,0,0,0,4
29,4,1,39,6,9,4,3,34,1121,0,0,2,0
30,4,1,39,2,11,15,11,56,3820,0,0,2,0
26,4,1,39,6,6,11,3,34,13548,0,0,2,0
11,2,1,39,4,11,15,6,34,16050,0,0,4,3
8,4,1,39,6,9,4,10,23,9840,0,0,4,3
39,4,0,39,6,5,10,8,34,17529,0,0,0,4
13,4,1,39,4,15,1,6,34,17337,0,0,2,0
13,4,1,39,4,11,15,7,34,274,0,0,0,4
39,4,1,39,4,14,6,4,7,8149,0,0,2,0
6,4,1,39,4,5,10,3,29,11827,0,0,4,2
16,4,0,39,2,11,15,1,34,13045,0,2,0,3
31,4,1,39,4,9,4,4,39,7331,0,0,2,0
18,0,1,39,4,1,13,8,34,12946,0,0,4,4
0,4,0,39,4,2,14,8,74,9486,0,0,4,3
46,4,1,39,6,11,15,5,92,13391,0,0,2,0
23,4,1,39,4,11,15,12,56,3642,0,0,2,0
16,4,1,39,4,9,4,4,45,3444,0,0,2,0
13,4,1,39,4,11,15,13,34,6373,0,0,2,0
21,4,0,39,4,15,1,12,31,17173,0,0,0,4
9,4,0,39,4,12,5,12,34,8680,0,0,2,5
7,4,0,39,4,1,13,7,34,11169,0,0,4,4
13,4,0,39,2,12,5,1,34,2589,0,0,4,1
23,4,0,39,4,11,15,1,39,21350,0,0,5,4
7,4,0,39,4,15,1,12,34,4329,0,0,4,3
11,4,1,39,4,11,15,6,23,4574,0,0,4,3
12,4,0,39,4,15,1,12,17,13807,0,0,2,5
38,4,1,0,5,14,6,4,45,7084,0,0,2,0
64,2,0,39,4,6,11,9,44,1222,31,0,6,1
4,4,0,39,4,11,15,10,34,709,0,0,4,1
36,4,0,39,4,1,13,8,34,16867,0,0,0,4
14,4,1,39,4,15,1,8,45,19601,0,24,2,0
25,4,1,39,4,15,1,12,34,8949,0,0,2,0
26,4,1,39,4,11,15,6,34,15069,0,0,2,0
50,4,1,39,5,9,4,4,70,504,0,68,2,0
30,4,1,22,4,11,15,14,42,19515,0,0,2,0
5,4,0,11,4,11,15,13,23,12404,0,0,0,4
12,1,1,36,2,12,5,10,34,2035,0,0,4,3
47,4,0,39,4,0,12,8,28,3791,0,0,5,1
29,4,1,39,4,11,15,7,34,13534,0,0,2,0
28,4,0,39,4,15,1,1,19,16589,0,0,5,4
8,4,1,39,4,2,14,6,37,21502,0,0,4,4
18,4,1,39,4,9,4,10,50,1327,0,0,2,0
23,4,0,39,4,11,15,8,34,6025,0,0,3,3
27,4,0,8,4,3,8,7,34,17113,0,0,4,1
37,4,1,39,6,9,4,4,34,6189,0,0,2,0
39,2,1,39,4,11,15,3,34,5595,0,0,0,4
23,4,0,39,4,11,15,12,12,486,92,0,2,5
21,4,0,39,4,11,15,4,50,7453,0,0,2,5
22,2,1,39,4,9,4,10,23,19347,0,0,2,0
1,4,1,39,2,2,14,10,23,17030,0,0,4,3
5,4,1,39,4,0,12,3,34,18267,0,0,0,3
5,4,1,39,4,15,1,7,42,2493,0,0,4,3
15,4,1,39,1,9,4,4,34,18556,0,0,2,0
14,4,0,39,4,11,15,8,34,5500,0,0,4,1
24,4,0,39,4,12,5,10,34,11660,0,0,4,1
24,4,1,26,4,3,8,7,34,11722,0,0,2,0
19,4,1,39,4,1,13,3,45,4536,0,0,2,0
46,4,1,39,2,11,15,4,50,18039,0,0,2,0
33,4,1,26,4,4,9,14,30,11749,0,0,2,0
6,4,1,39,4,15,1,7,34,15726,0,0,4,1
7,4,1,39,4,15,1,1,16,17404,0,57,4,1
36,2,0,39,4,11,15,8,12,357,0,0,6,4
36,4,1,39,6,15,1,5,45,4089,0,0,2,0
13,4,0,39,4,9,4,1,34,13564,0,0,4,1
24,4,0,39,4,11,15,8,23,15225,0,0,0,4
27,2,0,39,4,11,15,8,23,6023,0,0,6,4
30,4,1,39,7,12,5,10,31,7598,0,0,5,1
1,4,1,39,4,0,12,12,1,17576,0,0,4,3
8,4,0,39,4,7,3,1,34,10288,0,0,2,5
16,4,1,39,4,12,5,10,12,5022,0,0,4,3
18,4,1,39,4,15,1,10,56,7885,0,0,2,0
0,2,0,39,4,1,13,8,17,14578,0,0,4,3
10,4,1,39,4,9,4,12,34,10209,0,0,4,3
25,4,1,39,6,8,2,4,56,13826,0,0,2,0
22,4,1,39,4,15,1,4,42,17865,0,0,2,0
41,4,1,39,5,14,6,10,45,16628,0,42,2,0
30,4,1,39,4,12,5,12,34,177,0,0,2,0
23,4,1,39,6,14,6,10,39,16058,0,70,4,1
19,4,1,39,4,12,5,10,56,598,0,0,2,0
0,4,1,39,0,0,12,0,34,6621,0,0,4,3
11,4,0,2,0,1,13,0,53,4484,0,0,0,4
29,4,1,39,0,11,15,0,34,4826,0,0,2,0
16,2,0,39,4,8,2,8,34,3838,0,0,4,4
10,4,1,39,4,15,1,10,34,10397,0,0,4,1
11,4,0,39,4,11,15,12,34,17139,0,0,5,2
37,4,0,39,6,11,15,12,23,15796,0,0,2,5
3,4,0,39,7,15,1,10,12,12147,0,0,4,3
20,4,1,39,4,7,3,5,34,19321,0,0,2,0
4,4,0,39,4,15,1,8,30,20795,0,0,4,3
40,4,1,39,6,15,1,12,56,16743,0,0,2,0
19,4,1,39,4,15,1,4,56,12264,0,0,2,0
31,4,1,39,4,9,4,10,45,20319,0,0,2,0
33,4,1,39,4,15,1,12,39,1851,0,0,2,0
18,4,1,39,7,11,15,3,34,3180,0,0,2,0
24,4,1,39,2,15,1,8,34,16439,0,8,2,0
16,2,1,39,7,9,4,1,34,20512,0,0,2,0
28,2,0,39,2,14,6,10,34,2626,0,27,0,4
27,4,1,39,4,14,6,10,34,20323,12,0,4,1
21,4,1,39,4,6,11,3,34,303,0,0,2,0
11,4,0,39,4,0,12,12,34,13460,0,0,0,1
52,4,0,39,6,15,1,8,6,20056,0,0,2,5
23,4,1,39,4,11,15,3,34,17109,0,0,0,1
0,4,0,39,4,1,13,12,12,17831,0,0,4,3
12,1,0,24,4,9,4,1,34,4783,0,0,4,1
9,2,0,39,0,11,15,0,34,7595,0,0,4,4
30,4,1,39,4,9,4,10,34,5403,0,0,2,0
32,4,0,39,4,7,3,12,34,94,0,39,2,5
18,1,1,0,4,11,15,3,34,5947,0,0,3,1
16,4,0,39,4,15,1,12,17,1046,0,0,0,1
23,4,1,39,7,9,4,1,34,7140,0,0,2,0
18,4,1,39,6,11,15,4,45,7302,86,0,4,1
11,4,1,39,4,11,15,6,34,2638,0,0,2,0
47,4,0,39,7,10,7,10,34,8323,88,0,4,1
25,4,1,39,4,9,4,10,39,8295,0,0,2,0
20,4,1,39,4,12,5,4,39,13530,0,0,5,1
27,4,0,39,5,11,15,12,56,5457,0,0,2,5
18,4,1,39,4,11,15,3,37,6789,0,0,2,0
9,4,1,39,4,11,15,3,34,21360,0,0,4,2
32,4,1,39,4,15,1,13,28,18465,0,0,0,2
20,4,0,39,4,8,2,13,47,13286,0,0,0,4
2,4,1,39,0,15,1,0,23,3534,0,0,4,3
8,4,0,39,4,7,3,1,34,1502,0,0,4,1
21,4,0,39,4,15,1,8,34,16629,0,0,5,4
4,4,1,39,4,11,15,5,61,11383,0,0,4,3
38,4,1,39,4,5,10,3,56,7721,0,0,2,0
14,4,1,39,4,5,10,7,34,12964,0,0,2,0
55,4,1,39,0,11,15,0,74,6364,0,0,2,0
21,4,1,26,4,11,15,6,23,11571,54,0,2,0
20,4,0,39,4,11,15,7,25,10462,0,0,0,2
22,4,1,39,4,9,4,4,39,9182,0,0,4,1
22,4,1,39,2,1,13,14,23,5358,0,0,2,0
18,4,1,24,6,9,4,12,56,16968,0,0,2,0
12,0,0,39,4,0,12,5,34,25,0,0,2,5
32,4,0,4,4,8,2,4,28,5106,0,0,4,4
45,4,1,39,6,15,1,12,34,1792,0,0,0,1
29,4,1,39,4,15,1,6,34,4319,0,0,4,1
32,2,0,39,4,15,1,4,34,16930,0,0,4,1
36,4,1,39,6,15,1,5,23,13866,0,0,2,0
13,4,1,39,4,11,15,1,56,17801,0,0,1,0
44,4,1,39,4,12,5,12,56,9731,0,0,2,0
14,4,1,39,4,9,4,12,34,13213,0,0,4,1
37,4,1,39,4,15,1,1,23,10596,0,0,0,1
44,4,1,39,4,4,9,14,51,1976,0,37,0,1
8,4,1,39,4,11,15,6,28,8346,0,0,4,2
4,4,0,26,4,15,1,1,34,8304,0,0,4,2
23,4,1,39,0,8,2,0,6,13609,0,0,2,0
10,4,1,39,7,9,4,10,84,14296,0,0,4,1
33,2,0,39,2,14,6,4,47,2140,0,0,4,1
29,4,1,39,6,15,1,12,56,12660,0,0,2,0
27,4,1,39,2,2,14,3,50,15889,0,0,2,0
25,4,0,39,4,11,15,1,34,15066,0,0,0,3
54,4,0,39,2,9,4,10,55,17071,0,0,6,4
3,4,1,39,4,15,1,10,17,18422,0,0,4,3
27,1,1,19,4,12,5,4,42,6494,0,0,2,0
34,4,1,39,7,10,7,10,34,5860,0,0,2,0
30,4,1,39,4,15,1,3,70,2170,0,0,2,0
14,4,0,39,4,11,15,7,34,15799,0,60,5,4
43,4,0,39,4,11,15,7,34,6115,0,0,6,4
11,4,1,39,7,12,5,4,34,19185,0,0,2,0
5,4,1,39,4,15,1,8,34,19159,0,0,4,1
25,4,1,39,5,14,6,10,56,7514,0,69,2,0
11,4,1,39,4,11,15,7,39,18809,0,0,2,0
28,4,1,9,6,11,15,3,34,21276,0,0,2,0
7,4,0,39,4,11,15,12,25,20795,0,32,4,3
21,2,1,0,4,0,12,3,34,19276,0,0,4,1
34,4,1,39,4,9,4,3,34,12009,0,0,2,0
40,1,1,30,4,14,6,3,34,21505,0,39,2,0
23,4,1,39,0,11,15,0,17,20463,0,0,0,1
38,4,1,39,1,9,4,10,34,13485,0,0,2,0
12,4,1,39,4,15,1,3,34,1056,0,0,4,3
47,2,1,39,2,1,13,3,34,12189,0,0,2,0
17,2,1,39,4,9,4,11,23,10962,0,0,2,0
8,2,0,39,4,11,15,12,28,20403,0,0,4,4
5,4,0,39,0,11,15,0,14,16764,0,0,2,5
31,2,0,39,4,15,1,4,31,2175,0,23,6,4
10,4,1,39,4,9,4,10,36,5536,0,0,2,0
14,4,1,39,4,11,15,3,36,7389,0,0,4,3
28,4,1,39,4,9,4,10,50,20782,0,0,2,0
1,4,1,39,0,11,15,0,1,14660,0,0,4,3
14,4,0,26,4,13,0,8,28,18540,0,0,4,2
14,2,1,39,4,11,15,3,34,6265,0,0,4,3
0,4,0,39,2,1,13,8,7,6857,0,0,4,3
11,1,1,39,7,9,4,13,12,588,0,0,4,3
7,4,1,39,4,11,15,3,34,18563,0,0,2,0
36,4,1,39,4,15,1,10,34,319,0,0,2,0
58,4,1,39,4,15,1,4,28,8896,0,0,2,0
30,2,0,39,4,1,13,7,34,11863,0,0,2,5
23,4,1,2,4,11,15,3,34,10619,0,0,4,1
2,4,1,39,4,11,15,8,34,20992,0,0,4,3
17,2,1,39,4,15,1,8,34,19073,0,0,4,3
33,4,1,39,2,15,1,1,42,6417,0,29,2,0
6,4,1,39,4,9,4,7,17,11894,0,0,4,3
12,4,1,22,6,14,6,10,45,2638,0,0,4,3
15,4,0,39,0,8,2,0,11,8782,0,0,4,4
26,4,1,39,6,11,15,3,28,6707,0,0,4,1
4,4,0,39,0,15,1,0,44,11279,0,0,4,3
18,4,1,39,4,0,12,14,66,9588,0,0,2,0
11,4,0,39,4,9,4,1,34,14720,0,0,4,3
35,2,0,39,4,11,15,7,28,21082,0,0,0,3
9,2,0,39,4,11,15,7,34,11951,0,0,4,4
20,4,1,39,6,15,1,5,34,17161,0,0,2,0
6,4,0,39,4,9,4,8,23,4803,0,0,4,3
23,4,0,39,4,15,1,4,34,10631,0,0,0,1
6,4,0,39,0,15,1,0,28,3804,0,0,4,1
18,4,1,39,4,11,15,6,28,6858,0,0,0,3
11,4,0,39,4,15,1,1,34,1349,0,0,0,4
38,4,1,39,6,11,15,5,23,3831,0,0,2,0
26,4,1,39,5,15,1,4,34,6139,0,0,2,0
5,4,1,39,4,6,11,6,23,9070,0,0,4,2
20,4,1,39,4,12,5,4,34,21552,0,0,4,1
23,2,0,39,7,15,1,1,28,3243,0,0,0,4
12,4,1,39,4,11,15,7,51,7849,0,0,0,4
44,4,1,39,4,15,1,12,38,20162,0,0,2,0
17,4,1,39,4,11,15,3,28,6871,65,0,0,1
10,2,0,39,4,15,1,1,34,17412,0,0,4,4
36,2,1,39,4,1,13,3,34,21058,0,0,2,0
19,4,1,39,4,9,4,10,39,2553,62,0,2,0
19,4,1,39,4,11,15,12,34,7424,0,0,2,0
19,4,1,26,6,9,4,5,45,12198,0,0,4,1
32,4,0,39,2,12,5,10,45,14299,0,0,5,4
10,4,1,39,4,15,1,12,12,20821,0,0,4,1
32,4,1,39,5,9,4,12,47,222,0,0,2,0
58,4,0,39,4,11,15,1,34,7626,0,0,6,1
10,4,1,21,4,11,15,3,28,5002,0,0,4,1
21,4,1,39,4,15,1,4,38,7012,0,0,2,0
10,4,0,39,4,11,15,3,39,8206,0,0,4,3
20,4,1,39,6,11,15,5,79,14689,0,0,4,3
25,4,1,39,4,8,2,10,34,1821,0,0,2,0
51,2,1,39,0,5,10,0,1,2721,0,0,6,1
6,4,1,39,4,9,4,10,45,13364,0,0,4,1
31,4,1,39,5,0,12,5,75,13024,0,0,2,0
43,4,1,39,4,9,4,4,28,11417,0,0,2,0
19,4,1,39,4,9,4,10,31,9793,0,0,2,0
9,4,1,39,4,9,4,1,39,16411,0,0,4,1
30,4,1,39,5,14,6,10,56,3088,0,42,2,0
24,4,1,39,1,11,15,14,34,13105,0,0,2,0
38,4,1,39,5,9,4,12,56,3262,0,0,2,0
23,4,0,39,0,15,1,0,12,20114,0,0,2,5
15,4,1,39,4,9,4,13,34,8274,19,0,2,0
25,4,1,39,1,1,13,13,34,14637,0,4,4,1
37,4,1,39,4,11,15,3,39,6961,0,0,2,0
15,4,1,39,4,11,15,6,56,20604,0,0,4,2
17,4,1,39,4,8,2,3,34,15306,0,0,0,1
35,4,1,39,1,11,15,4,34,15054,107,0,2,0
28,4,1,39,6,0,12,3,66,4676,0,0,2,0
25,4,1,39,4,7,3,3,45,11611,0,0,2,0
7,4,0,39,4,9,4,3,34,9877,0,0,4,1
25,0,1,39,4,11,15,3,56,12230,0,0,2,0
8,4,1,39,4,12,5,12,12,2836,0,0,4,1
23,4,1,39,5,11,15,6,34,20387,0,0,2,0
16,4,0,39,4,9,4,4,34,1636,0,0,2,5
14,4,1,39,4,8,2,12,34,2092,0,0,2,0
6,4,0,39,4,11,15,1,34,11976,0,0,4,1
10,4,1,26,4,4,9,14,34,12875,0,0,4,1
57,2,0,39,4,14,6,1,12,118,0,0,6,1
24,4,1,39,4,9,4,4,34,14956,0,0,2,0
2,4,1,39,4,11,15,7,39,19498,0,0,4,2
14,4,1,39,7,11,15,12,34,1407,0,0,2,0
8,2,1,39,4,11,15,14,23,19685,0,0,2,0
